id,category,name,obtained_from,source_type,additional,local_pos,local_neg,formula,fixedmass,netcharge,inspected_by,inspected_on
151,2,"4,4,5,5,6,6,6-Heptafluorohexyl acetate",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H9F7O2,270.0490771,0,,
152,2,"S-[3,4,4,4-Tetrafluoro-3-(trifluoromethyl)butyl] ethanethioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H7F7OS,272.0105834,0,,
153,2,"S-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl) ethanethioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H7F17OS,521.9946156,0,,
154,2,"S-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl) ethanethioate",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H7F13OS,422.0010027,0,,
155,2,"2-Bromo-3-(bromomethyl)-4,4,5,5,6,6,6-heptafluorohexan-3-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H7Br2F7O,397.8751866,0,,
156,2,2-Methyl-2-trifluoromethylperfluoropentane,https://comptox.epa.gov/dashboard,1,NA,0,0,C7H3F13,334.002717,0,,
157,2,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluoro-2-methyldecanoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H5F17O2,492.0018091,0,,
158,2,"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-7-methyl-7-nitrooctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H6F13NO2,407.0190953,0,,
159,2,"6-Amino-1,1,1,2,2,3,3-heptafluoro-7,7-dimethyloct-5-en-4-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H12F7NO,295.0807115,0,,
160,2,"6,6,7,7,8,8,8-Heptafluoro-2,2-dimethyl-3,4,5-octanetrione 4-(4-nitrophenyl)hydrazone",https://comptox.epa.gov/dashboard,1,NA,0,0,C16H14F7N3O4,445.0872535,0,,
161,2,"6,6,7,7,8,8,9,9,9-Nonafluoro-2,2-dimethylnon-4-en-3-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H11F9O,330.066619,0,,
162,2,"1,1-Difluoro-5,5-dimethyl-1-(trifluoromethoxy)hexane-2,4-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H11F5O3,262.0628353,0,,
163,2,"1,1,1,2,2,3,3,4,4-Nonafluoro-6-iodo-7,7-dimethyloctane",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H12F9I,429.9840024,0,,
164,2,"Phenol, 2,2'-[(1R,2R)-1,2-cyclohexanediylbis[(E)-nitrilomethylidyne]]bis[6-(1,1-dimethylethyl)-4-(heptadecafluorooctyl)-",https://comptox.epa.gov/dashboard,1,NA,0,0,C44H36F34N2O2,1270.223388,0,,
165,2,"5-(4-tert-Butylphenyl)-N-(2,2,3,3,4,4,4-heptafluorobutyl)-1,2-oxazole-3-carboxamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H17F7N2O2,426.1178253,0,,
166,2,"5-tert-Butyl-7-(heptafluoropropyl)-2-phenylpyrazolo[1,5-a]pyrimidine",https://comptox.epa.gov/dashboard,1,NA,0,0,C19H16F7N3,419.1232451,0,,
167,2,"(1Z,4Z,9Z,12E)-2,10-Di-tert-butyl-4,12-bis(heptafluoropropyl)-1,5,9,13-tetraazacyclohexadeca-1,4,9,12-tetraene",https://comptox.epa.gov/dashboard,1,NA,0,0,C26H34F14N4,668.2559922,0,,
168,2,"1,1,1,2,2,3,3,4-Octafluoro-7,7-dimethyloct-4-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H12F8,284.0811261,0,,
169,2,"N-tert-Butyl-2,2,3,3,4,4,4-heptafluorobutanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H10F7NO,269.0650615,0,,
170,2,tert-Butyl heptafluorobutanoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H9F7O2,270.0490771,0,,
171,2,"tert-Butyl (4,4,5,5,6,6,7,7,7-nonafluoro-2-iodoheptyl)carbamate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H15F9INO2,503.0003807,0,,
172,2,tert-Butyl heptafluorobutaneperoxoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H9F7O3,286.0439917,0,,
173,2,"1,1,1,2,2,3,3,4-Octafluoro-7-methyl-7-nitrooct-4-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H9F8NO2,315.0505543,0,,
174,2,(2-Perfluorooctylethyl)isopropoxycarbonyloxyiminophenylacetonitrile,https://comptox.epa.gov/dashboard,1,NA,0,0,C22H15F17N2O3,678.0811221,0,,
175,2,"N-(2,2,3,3,4,4,4-Heptafluorobutanoyl)-2-methylalanine",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H8F7NO3,299.0392407,0,,
176,2,"5,5,6,6,7,7,8,8,8-Nonafluoro-2-methyloct-3-yn-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H7F9O,302.0353188,0,,
177,2,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Pentadecafluoro-2-methylnonan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H7F15O,428.0257381,0,,
178,2,2-Perfluoropropyl-2-propanol,https://comptox.epa.gov/dashboard,1,NA,0,0,C6H7F7O,228.0385124,0,,
179,2,"5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Heptadecafluoro-2-methyldodecan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H11F17O,506.0538447,0,,
180,2,"5,5,6,6,7,7,8,8,9,9,10,10,10-Tridecafluoro-2-methyldecan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H11F13O,406.0602318,0,,
181,2,"5,5,6,6,7,7,8,8,8-Nonafluoro-2-methyloctan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H11F9O,306.066619,0,,
182,2,6-(1-Methylethylidene)-5-(triphenylphosphoranylidene)-(perfluoro)-nonan-4-one,https://comptox.epa.gov/dashboard,1,NA,0,0,C30H21F14OP,694.110647,0,,
183,2,"7,7,8,8,9,9,9-Heptafluoro-2-methylnon-2-ene-4,6-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H9F7O2,294.0490771,0,,
184,2,"5,6,6,7,7,8,8,8-Octafluoro-2-methylocta-2,4-diene",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H8F8,268.049826,0,,
185,2,"5,5,6,6,7,7,8,8,8-Nonafluoro-2-methyloct-2-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H9F9,288.0560543,0,,
186,2,2-Methylprop-1-en-1-yl nonafluorobutane-1-sulfonate,https://comptox.epa.gov/dashboard,1,NA,0,0,C8H7F9O3S,353.9972191,0,,
187,2,"1,1,1,2-Tetrafluoro-4-methyl-2-(trifluoromethyl)pentan-3-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H7F7O,240.0385124,0,,
188,2,"6,6,7,7,8,8,8-Heptafluoro-2-methylocta-3,5-dione",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H9F7O2,282.0490771,0,,
189,2,"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl 2-methylpropanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H11F13O2,434.0551465,0,,
190,2,"N-[(2S)-2-Amino-3-methylbutyl]-1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H13F9N2O2S,384.0554026,0,,
191,2,"3,3,4,4,5,5,6,6,6-Nonafluorohexyl 2,2-difluoro-3-hydroxy-4-methylpentanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H13F11O3,414.0689047,0,,
192,2,"(4S,5R)-4-(Propan-2-yl)-5-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-1,3-oxazolidin-2-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H14F13NO2,475.0816955,0,,
193,2,"1-(1,3-Dimethylbutoxy)-2-(perfluorohexyl)ethane",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H17F13O,448.107182,0,,
194,2,"(3ÃŽÂ²,5ÃŽÂ±)-Cholestan-3-ol 2,3,3,4,4,5,5,6,6,7,7,8,8,8-tetradecafluorooctanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C35H48F14O2,766.3430759,0,,
195,2,3-Methylbutyl heptadecafluorononanoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C14H11F17O2,534.0487593,0,,
196,2,"3-Methylbutyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H11F11O3,400.0532546,0,,
197,2,"Diisopentyl 2-[(2,2,3,3,4,4,4-heptafluorobutanoyl)amino]succinate",https://comptox.epa.gov/dashboard,1,NA,0,0,C18H26F7NO5,469.1699205,0,,
198,2,"2,2,3,3,4,4,4-Heptafluoro-N,N-bis(2-methylpropyl)butanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H18F7NO,325.1276617,0,,
199,2,"2,2,3,3,4,4,4-Heptafluoro-N-(2-methylpropyl)butanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H10F7NO,269.0650615,0,,
200,2,"Tris(2-methylpropyl) 3-(2,2,3,3,4,4,4-heptafluorobutanamido)propane-1,1,3-tricarboxylate",https://comptox.epa.gov/dashboard,1,NA,0,0,C22H32F7NO7,555.2066999,0,,
201,2,"2-Methylpropyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H9F11O3,386.0376046,0,,
202,2,"2-Methylpropyl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H9F17O4,552.0229385,0,,
203,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(2-methylpropane-1-sulfonyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H15F7O4S,424.0579275,0,,
204,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(2-methylpropane-1-sulfinyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H15F7O3S,408.0630129,0,,
205,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-[(2-methylpropyl)sulfanyl]benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H15F7O2S,392.0680983,0,,
206,2,"2-Cyanoethyl 4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecyl N,N-dipropan-2-ylphosphoramidoite",https://comptox.epa.gov/dashboard,1,NA,0,0,C20H24F17N2O2P,678.1303944,0,,
207,2,"1-[Di(propan-2-yl)amino]-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H18F13NO,463.1180811,0,,
208,2,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoro-N-(propan-2-yl)nonanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H8F17NO,505.0334436,0,,
209,2,1-Methylethyl perfluorobutanimidoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C7H8F7NO,255.0494114,0,,
210,2,Propan-2-yl heptadecafluorononanoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H7F17O2,506.0174592,0,,
211,2,"Propan-2-yl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H7F11O3,372.0219545,0,,
212,2,"Propan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H7F17O4,538.0072884,0,,
213,2,"Dipropan-2-yl (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)phosphonate",https://comptox.epa.gov/dashboard,1,NA,0,0,C16H18F17O3P,612.0722108,0,,
214,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(propane-2-sulfonyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H13F7O4S,410.0422774,0,,
215,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(propane-2-sulfinyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H13F7O3S,394.0473628,0,,
216,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-[(propan-2-yl)sulfanyl]benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H13F7O2S,378.0524482,0,,
217,2,"N'-[(2Z)-5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Heptadecafluoro-4-oxododec-2-en-2-yl]benzohydrazide",https://comptox.epa.gov/dashboard,1,NA,0,0,C19H11F17N2O2,622.0549073,0,,
218,2,"N'-[(2E)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]-4-nitrobenzohydrazide",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H10F7N3O4,417.0559533,0,,
219,2,"N'-[(2Z)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]benzohydrazide",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H11F7N2O2,372.0708751,0,,
220,2,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-methylnonanenitrile",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H6F13N,387.0292661,0,,
221,2,"4,4,5,5,6,6,6-Heptafluorohexan-2-yl acetate",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H9F7O2,270.0490771,0,,
222,2,"1,1,1,7,7,7-Hexafluoro-5-methylhept-4-en-3-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H8F6O,234.0479342,0,,
223,2,"2,2,3,3,4,4,4-Heptafluoro-N-(1-phenylpropan-2-yl)butanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H12F7NO,331.0807115,0,,
224,2,"4,4-Bis[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)sulfanyl]pentanoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C17H16F18O2S2,658.0304297,0,,
225,2,"(3Î²)-25,26,26,26,27,27,27-Heptafluoro-3-hydroxycholest-5-en-7-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C27H37F7O2,526.268178,0,,
226,2,"25,26,26,26,27,27,27-Heptafluorocholest-5-ene-3,7-diol",https://comptox.epa.gov/dashboard,1,NA,0,0,C27H39F7O2,528.283828,0,,
227,2,"(3Î²)-25,26,26,26,27,27,27-Heptafluoro-cholest-5-en-3-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C27H39F7O,512.2889134,0,,
228,2,"5,6-Epoxy-25,26,26,26,27,27,27-heptafluorocholestan-3-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C27H39F7O2,528.283828,0,,
229,2,"2,2,3,3,4,4,4-Heptafluoro-N-(2-phenylpropyl)butanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H12F7NO,331.0807115,0,,
230,2,"N,N'-(Propane-1,2-diyl)bis(2,2,3,3,4,4,4-heptafluorobutanamide)",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H8F14N2O2,466.0362226,0,,
231,2,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluoro-2-methyldecan-1-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H7F17O,478.0225446,0,,
232,2,2-[[[[2-Methyl-5-[[[4-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C28H30F15N3O8S,853.1514092,0,,
233,2,2-[[[[2-Methyl-5-[[[4-[methyl[(tridecafluorohexyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C27H30F13N3O8S,803.1546028,0,,
234,2,2-[[[[2-Methyl-5-[[[4-[methyl[(undecafluoropentyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C26H30F11N3O8S,753.1577963,0,,
235,2,2-[[[[2-Methyl-5-[[[4-[methyl[(nonafluorobutyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C25H30F9N3O8S,703.1609899,0,,
236,2,2-[[[[5-[[[4-[[(Heptadecafluorooctyl)sulfonyl]methylamino]butoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,https://comptox.epa.gov/dashboard,1,NA,0,0,C29H30F17N3O8S,903.1482157,0,,
237,2,"1,1'-(Oxybis((2-methylethylene)oxy))bis(3-(perfluoro-9-methyldecyl)propan-2-ol)",https://comptox.epa.gov/dashboard,1,NA,0,0,C34H24F46O5,1386.088922,0,,
238,2,"1,1'-[Oxybis[(1-methyl-2,1-ethanediyl)oxy]]bis[3-(perfluorodecyl)propan-2-ol]",https://comptox.epa.gov/dashboard,1,NA,0,0,C32H24F42O5,1286.095309,0,,
239,2,"1,1'-(Oxybis(propyleneoxy))bis(3-(perfluoro-7-methyloctyl)propan-2-ol)",https://comptox.epa.gov/dashboard,1,NA,0,0,C30H24F38O5,1186.101696,0,,
240,2,"1,1'-(Oxybis((1-methylethylene)oxy))bis(3-(perfluoro-11-methyldodecyl)propan-2-ol)",https://comptox.epa.gov/dashboard,1,NA,0,0,C38H24F54O5,1586.076148,0,,
241,2,"1,1'-(Oxybis((1-methylethylene)oxy))bis(3-(perfluorododecyl)propan-2-ol)",https://comptox.epa.gov/dashboard,1,NA,0,0,C36H24F50O5,1486.082535,0,,
242,2,"1,1'-(Oxybis(propyleneoxy))bis(3-(perfluorooctyl)propan-2-ol)",https://comptox.epa.gov/dashboard,1,NA,0,0,C28H24F34O5,1086.108083,0,,
243,2,"2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-octadecafluorododecyl ester",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H10F18O2,564.0393375,0,,
244,2,"1,1,1,2,2,3,3,4,4-Nonafluoropentane",https://comptox.epa.gov/dashboard,1,NA,0,0,C5H3F9,234.0091041,0,,
245,2,"1,1,1,2,2,3,3-heptafluorobutane",https://comptox.epa.gov/dashboard,1,NA,0,0,C4H3F7,184.0122976,0,,
246,2,"6-(1,1-Difluoroethoxy)-1,1,1,2,2,3,3,4,4,5,5-undecafluorohexane",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H5F13O,364.0132816,0,,
247,2,"4-(1,1-Difluoroethoxy)-1,1,1,2,2,3,3-heptafluorobutane",https://comptox.epa.gov/dashboard,1,NA,0,0,C6H5F9O,264.0196688,0,,
248,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluoro-12-iodotridecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H6F21I,687.9178908,0,,
249,2,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluoro-10-iodoundecane",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H6F17I,587.9242779,0,,
250,2,1-(Perfluoroheptyl)-2-iodopropane,https://comptox.epa.gov/dashboard,1,NA,0,0,C10H6F15I,537.9274715,0,,
251,2,1-(Perfluorohexyl)-2-iodopropane,https://comptox.epa.gov/dashboard,1,NA,0,0,C9H6F13I,487.9306651,0,,
252,2,"1,1,1,2,2,3,3,4,4-Nonafluoro-6-iodoheptane",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H6F9I,387.9370522,0,,
253,2,"3,3,4,4,5,5,5-Heptafluoropentan-2-amine",https://comptox.epa.gov/dashboard,1,NA,0,0,C5H6F7N,213.0388467,0,,
254,2,"2-Amino-4,4,5,5,6,6,6-heptafluorohexan-3-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C6H8F7NO,243.0494114,0,,
255,2,"N-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononanoyl)-L-alanine",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H6F17NO3,535.0076228,0,,
256,2,"2,2,3,3,4,4,4-Heptafluoro-N-(1-phenylethyl)butanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H10F7NO,317.0650615,0,,
257,2,"2,3,3,3-Tetrafluoro-2-(heptafluoropropoxy)-N-(1-phenylethyl)propanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H10F11NO2,433.053589,0,,
258,2,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H5F13O,364.0132816,0,,
259,2,"1H,1H,1H,2H-Perfluoro-2-heptanol",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H5F11O,314.0164752,0,,
260,2,1-Perfluoropropylethanol,https://comptox.epa.gov/dashboard,1,NA,0,0,C5H5F7O,214.0228623,0,,
261,2,"3,3,4,5,5,6,6,7,7,7-Decafluoroheptan-2-ol",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H6F10O,296.025897,0,,
262,2,"4,4,5,5,6,6,7,7,8,9,9,9-Dodecafluoro-2-(2-hydroxypropyl)-8-(trifluoromethyl)non-2-enoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C13H9F15O3,498.0312174,0,,
263,2,4(perfluorooctyl)-2-butanol,https://comptox.epa.gov/dashboard,1,NA,0,0,C12H9F17O,492.0381946,0,,
264,2,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-(2-hydroxypropyl)octanamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H8F15NO2,471.0315518,0,,
265,2,"3,3-Dimethylbutan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H13F17O4,580.0542386,0,,
266,2,"1-(2,2,3,3,4,4,4-Heptafluorobutoxy)ethyl acetate",https://comptox.epa.gov/dashboard,1,NA,0,0,C8H9F7O3,286.0439917,0,,
267,2,"1,1,1-Trifluoropropan-2-yl nonafluorobutane-1-sulfonate",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H4F12O3S,395.9689536,0,,
268,2,"N,N,N,-Triethylethanaminium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",https://comptox.epa.gov/dashboard,1,NA,1,0,C12H19F9NO3S,428.0936449,1,,
269,2,"1,1,1,2-Tetrafluoro-2-(trifluoromethyl)hex-4-en-3-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H5F7O,238.0228623,0,,
270,2,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundec-2-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H5F17,460.0119799,0,,
271,2,"(2E)-4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Pentadecafluorodec-2-ene",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H5F15,410.0151735,0,,
272,2,"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-nonene",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H5F13,360.018367,0,,
273,2,1-Propenylperfluoropropane,https://comptox.epa.gov/dashboard,1,NA,0,0,C6H5F7,210.0279477,0,,
274,2,"1,1,1,2,2,3,3,4,4-Nonafluoro-4-(prop-1-ene-1-sulfonyl)butane",https://comptox.epa.gov/dashboard,1,NA,0,0,C7H5F9O2S,323.9866544,0,,
275,2,"Bis-(1H,1H,7H-perfluoroheptyl) (1S,3R)-camphorate",https://comptox.epa.gov/dashboard,1,NA,0,0,C24H20F24O4,828.0978364,0,,
276,2,"N'-(3,3-Dimethyl-3,4-dihydroisoquinolin-1-yl)-2,2,3,3,4,4,4-heptafluorobutanehydrazide",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H14F7N3O,385.1025096,0,,
277,2,"4-((Perfluoro-7-methyloctyl)methyl)-2,2-dimethyl-1,3-dioxolane",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H11F19O2,584.0455658,0,,
278,2,"4-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl)-2,2-dimethyl-1,3-dioxolane",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H11F17O2,534.0487593,0,,
279,2,"1-Methyl-N-(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)cyclopentane-1-carboxamide",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H12F9NO3S,409.0394182,0,,
280,2,"3-[(2,2,3,3,4,4,4-Heptafluorobutoxy)methyl]-3-methyloxetane",https://comptox.epa.gov/dashboard,1,NA,0,0,C9H11F7O2,284.0647271,0,,
281,2,"Oxetane, 3-methyl-3-[[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl]-",https://comptox.epa.gov/dashboard,1,NA,0,0,C11H13F9O2,348.0771836,0,,
282,2,"4-(2,2,3,3,4,4,4-Heptafluorobutoxy)-1,2-dimethylpyridin-1-ium",https://comptox.epa.gov/dashboard,1,NA,1,0,C11H11F7NO,306.0723379,1,,
283,2,4-Bromo-3-(heptafluoropropyl)-5-methyl-1H-pyrazole,https://comptox.epa.gov/dashboard,1,NA,0,0,C7H4BrF7N2,327.9446078,0,,
284,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(2-methylpropane-2-sulfonyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H15F7O4S,424.0579275,0,,
285,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methyl-3-(2-methylpropane-2-sulfinyl)benzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C15H15F7O3S,408.0630129,0,,
286,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-3-(methanesulfonyl)-2-methylbenzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H9F7O4S,382.0109773,0,,
287,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-3-(methanesulfinyl)-2-methylbenzoic acid",https://comptox.epa.gov/dashboard,1,NA,0,0,C12H9F7O3S,366.0160627,0,,
288,2,3-(Heptafluoropropyl)-5-methyl-4-nitro-1H-pyrazole,https://comptox.epa.gov/dashboard,1,NA,0,0,C7H4F7N3O2,295.0191739,0,,
289,2,"4-(Heptafluoropropyl)-7,8-dimethyl-1,3-dihydro-2H-1,5-benzodiazepin-2-one",https://comptox.epa.gov/dashboard,1,NA,0,0,C14H11F7N2O,356.0759605,0,,
290,2,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methylaniline",https://comptox.epa.gov/dashboard,1,NA,0,0,C10H8F7N,275.0544968,0,,
291,2,3-Methyl-2-(nonafluorobutyl)-1H-indole,https://comptox.epa.gov/dashboard,1,NA,0,0,C13H8F9N,349.0513032,0,,
